cod_variedad,cod_articulo,cod_subclase,cod_clase,cod_subgrupo,cod_grupo
7141,111121,11112,1111,111,11
7142,111121,11112,1111,111,11
7143,111121,11112,1111,111,11
7144,111121,11112,1111,111,11
7145,111121,11112,1111,111,11
7146,111121,11112,1111,111,11
7147,111121,11112,1111,111,11
7148,111121,11112,1111,111,11
7149,111121,11112,1111,111,11
7150,111121,11112,1111,111,11
7151,111121,11112,1111,111,11
7152,111121,11112,1111,111,11
7153,111121,11112,1111,111,11
7154,111121,11112,1111,111,11
7155,111121,11112,1111,111,11
7156,111132,11113,1111,111,11
7157,111121,11112,1111,111,11
7158,111121,11112,1111,111,11
7159,111121,11112,1111,111,11
7160,111121,11112,1111,111,11
7161,111121,11112,1111,111,11
7162,111121,11112,1111,111,11
7163,111121,11112,1111,111,11
7164,111121,11112,1111,111,11
7165,111121,11112,1111,111,11
7166,111121,11112,1111,111,11
7167,111121,11112,1111,111,11
7168,111121,11112,1111,111,11
7169,111121,11112,1111,111,11
7170,111121,11112,1111,111,11
7171,111121,,,,
7172,111121,11112,1111,111,11
7173,111121,11112,1111,111,11
7174,111121,11112,1111,111,11
7175,111121,11112,1111,111,11
7176,111132,11113,1111,111,11
7177,111121,11112,1111,111,11
7178,111121,11112,1111,111,11
7179,111121,11112,1111,111,11
7180,111121,,,,
7181,111121,11112,1111,111,11
7182,111121,11112,1111,111,11
7183,111121,,,,
7184,111121,11112,1111,111,11
7185,111121,11112,1111,111,11
7186,111121,11112,1111,111,11
7187,111121,11112,1111,111,11
7188,111121,11112,1111,111,11
7189,111121,11112,1111,111,11
7190,111121,11112,1111,111,11
7191,111121,11112,1111,111,11
7192,111121,11112,1111,111,11
7193,111121,11112,1111,111,11
7194,111121,11112,1111,111,11
7195,111121,11112,1111,111,11
7196,111121,11112,1111,111,11
7197,111121,11112,1111,111,11
7198,111121,,,,
7199,111121,,,,
7200,111121,11112,1111,111,11
7201,111121,11112,1111,111,11
7202,111121,11112,1111,111,11
7203,111121,11112,1111,111,11
7204,111121,11112,1111,111,11
7205,111121,11112,1111,111,11
7206,111132,11113,1111,111,11
7207,111132,11113,1111,111,11
7208,111121,11112,1111,111,11
7209,111121,11112,1111,111,11
7210,111121,11112,1111,111,11
7211,111121,11112,1111,111,11
7212,111121,11112,1111,111,11
7213,111121,11112,1111,111,11
7214,111121,11112,1111,111,11
7215,111121,11112,1111,111,11
7216,111121,11112,1111,111,11
7217,111121,11112,1111,111,11
7218,111121,,,,
7219,111121,11112,1111,111,11
7220,111121,11112,1111,111,11
7221,111121,,,,
7222,111121,11112,1111,111,11
7223,111121,11112,1111,111,11
7224,111121,11112,1111,111,11
7225,111121,11112,1111,111,11
7226,111121,11112,1111,111,11
7227,111121,11112,1111,111,11
7228,111121,11112,1111,111,11
7229,111121,11112,1111,111,11
7230,111121,,,,
7231,111121,11112,1111,111,11
7232,111121,11112,1111,111,11
7233,111121,11112,1111,111,11
7234,111121,,,,
7235,111121,11112,1111,111,11
7236,111121,11112,1111,111,11
7237,111121,11112,1111,111,11
7238,111121,11112,1111,111,11
7239,111121,,,,
7240,111121,11112,1111,111,11
7241,111121,11112,1111,111,11
7242,111121,11112,1111,111,11
7243,111121,11112,1111,111,11
7244,111121,11112,1111,111,11
7245,111121,11112,1111,111,11
7246,111121,11112,1111,111,11
7247,111121,11112,1111,111,11
7248,111121,11112,1111,111,11
7249,111121,11112,1111,111,11
7250,111121,11112,1111,111,11
7251,111121,11112,1111,111,11
7252,111121,,,,
7253,111121,11112,1111,111,11
7254,111121,11112,1111,111,11
7255,111121,11112,1111,111,11
7256,111121,11112,1111,111,11
7257,111121,11112,1111,111,11
7258,111121,11112,1111,111,11
7259,111121,11112,1111,111,11
7260,111121,11112,1111,111,11
7261,111121,11112,1111,111,11
7262,111121,11112,1111,111,11
7263,111121,11112,1111,111,11
7264,111121,11112,1111,111,11
7265,111121,11112,1111,111,11
7266,111121,11112,1111,111,11
7267,111121,11112,1111,111,11
7268,111121,,,,
7269,111121,11112,1111,111,11
7270,111121,11112,1111,111,11
7271,111121,11112,1111,111,11
7272,111121,11112,1111,111,11
7273,111121,11112,1111,111,11
7274,111121,11112,1111,111,11
7275,111121,11112,1111,111,11
7276,111121,11112,1111,111,11
7277,111121,11112,1111,111,11
7278,111121,11112,1111,111,11
7279,111121,11112,1111,111,11
7280,111121,11112,1111,111,11
7281,111121,11112,1111,111,11
7282,111121,11112,1111,111,11
7283,111121,11112,1111,111,11
7284,111121,11112,1111,111,11
7285,111121,11112,1111,111,11
7286,111121,11112,1111,111,11
7287,111121,11112,1111,111,11
7288,111121,11112,1111,111,11
7289,111121,11112,1111,111,11
7290,111121,11112,1111,111,11
7291,111121,,,,
7292,111121,11112,1111,111,11
7293,111121,,,,
7294,111121,11112,1111,111,11
7295,111121,11112,1111,111,11
7296,111121,11112,1111,111,11
7297,111121,11112,1111,111,11
7298,111121,11112,1111,111,11
7299,111121,,,,
7300,111121,11112,1111,111,11
7301,111121,11112,1111,111,11
7302,111121,11112,1111,111,11
7303,111121,11112,1111,111,11
7304,111121,11112,1111,111,11
7305,111121,11112,1111,111,11
7306,111121,11112,1111,111,11
7307,111121,11112,1111,111,11
7308,111121,11112,1111,111,11
7309,111121,11112,1111,111,11
7310,111121,,,,
7311,111121,11112,1111,111,11
7312,111121,11112,1111,111,11
7313,111121,,,,
7314,111121,11112,1111,111,11
7315,111121,11112,1111,111,11
7316,111121,11112,1111,111,11
7317,111121,11112,1111,111,11
7318,111121,11112,1111,111,11
7319,111121,11112,1111,111,11
7320,111121,11112,1111,111,11
7321,111121,11112,1111,111,11
7322,111121,11112,1111,111,11
7323,111121,11112,1111,111,11
7324,111121,11112,1111,111,11
7325,111121,11112,1111,111,11
7326,111121,11112,1111,111,11
7327,111121,11112,1111,111,11
7328,111121,11112,1111,111,11
7329,111121,11112,1111,111,11
7330,111121,11112,1111,111,11
7331,111121,11112,1111,111,11
7332,111121,11112,1111,111,11
7333,111121,11112,1111,111,11
7334,111121,,,,
7335,111121,11112,1111,111,11
7336,111121,11112,1111,111,11
7337,111132,11113,1111,111,11
7338,111121,11112,1111,111,11
7339,111121,11112,1111,111,11
7340,111121,11112,1111,111,11
7341,111121,11112,1111,111,11
7342,111121,11112,1111,111,11
7343,43111,4311,431,43,4
7344,11311,,,,
7345,11621,,,,
7346,43211,4321,432,43,4
7347,32112,3211,321,32,3
7348,61121,6112,611,61,6
7349,121321,12132,1213,121,12
7350,121321,,,,
7351,54131,5413,541,54,5
7352,43111,4311,431,43,4
7353,105111,,,,
7354,105111,,,,
7355,72311,7231,723,72,7
7356,53211,,,,
7357,121321,12132,1213,121,12
7358,105111,,,,
7359,51111,5111,511,51,5
7360,55211,5521,552,55,5
7361,62311,6231,623,62,6
7362,72111,7211,721,72,7
7363,111121,,,,
7365,11932,,,,
7366,62311,6231,623,62,6
7367,11821,1182,118,11,1
7368,43211,4321,432,43,4
7369,43111,4311,431,43,4
7370,11621,1162,116,11,1
7371,62111,,,,
7372,11932,1193,119,11,1
7373,11231,,,,
7374,91311,9131,913,91,9
7375,53211,,,,
7376,62311,6231,623,62,6
7377,12231,1223,122,12,1
7378,62311,,,,
7379,11111,,,,
7380,91311,9131,913,91,9
7381,12231,1223,122,12,1
7382,62311,6231,623,62,6
7383,43211,4321,432,43,4
7384,72111,7211,721,72,7
7385,11221,,,,
7386,11311,1131,113,11,1
7387,105111,,,,
7388,61211,6121,612,61,6
7389,61171,6117,611,61,6
7390,91311,,,,
7391,11141,,,,
7392,11611,1161,116,11,1
7393,52121,,,,
7394,43111,,,,
7395,43111,4311,431,43,4
7396,51311,,,,
7397,51311,5131,513,51,5
7398,72111,7211,721,72,7
7399,55222,,,,
7400,55222,,,,
7401,72311,7231,723,72,7
7402,43211,4321,432,43,4
7403,72311,,,,
7404,72311,7231,723,72,7
7405,62311,,,,
7406,43111,4311,431,43,4
7407,111121,11112,1111,111,11
7408,111121,11112,1111,111,11
7409,111121,11112,1111,111,11
7410,111121,11112,1111,111,11
7411,111121,11112,1111,111,11
7412,111121,11112,1111,111,11
7413,111121,11112,1111,111,11
7414,111121,11112,1111,111,11
7415,111121,11112,1111,111,11
7416,111121,11112,1111,111,11
7417,111121,11112,1111,111,11
7418,111121,11112,1111,111,11
7419,111121,11112,1111,111,11
7420,111121,11112,1111,111,11
7421,111121,11112,1111,111,11
7422,111121,11112,1111,111,11
7423,111121,11112,1111,111,11
7424,111121,11112,1111,111,11
7425,111121,11112,1111,111,11
7426,111121,11112,1111,111,11
7427,111121,11112,1111,111,11
7428,111121,11112,1111,111,11
7429,111121,11112,1111,111,11
7430,111121,11112,1111,111,11
7431,111121,11112,1111,111,11
7432,111121,11112,1111,111,11
7433,111121,11112,1111,111,11
7434,111121,11112,1111,111,11
7435,111121,11112,1111,111,11
7436,111121,11112,1111,111,11
7437,111121,11112,1111,111,11
7438,111121,11112,1111,111,11
7439,111121,11112,1111,111,11
7440,111121,11112,1111,111,11
7441,111121,11112,1111,111,11
7442,111121,11112,1111,111,11
7443,111121,11112,1111,111,11
7444,72111,7211,721,72,7
7445,111121,11112,1111,111,11
7446,111121,11112,1111,111,11
7447,111121,11112,1111,111,11
7448,111121,11112,1111,111,11
7449,111121,11112,1111,111,11
7450,43111,4311,431,43,4
7451,61171,6117,611,61,6
7452,43111,4311,431,43,4
7453,43111,4311,431,43,4
7454,55211,,,,
7455,55211,5521,552,55,5
7456,55211,,,,
7457,52121,5212,521,52,5
7458,105111,,,,
7459,11221,1122,112,11,1
7460,12231,1223,122,12,1
7461,43111,4311,431,43,4
7462,93111,9311,931,93,9
7463,43111,4311,431,43,4
7464,72111,7211,721,72,7
7465,72111,7211,721,72,7
7466,51111,5111,511,51,5
7467,93111,9311,931,93,9
7468,55100,,,,
7469,55100,,,,
7470,127111,12711,1271,127,12
7472,91311,,,,
7473,94121,,,,
7474,94121,9412,941,94,9
7475,93211,9321,932,93,9
7476,61171,6117,611,61,6
7477,53211,5321,532,53,5
7478,111121,11112,1111,111,11
7479,111121,11112,1111,111,11
7480,111121,11112,1111,111,11
7481,72111,7211,721,72,7
7482,111121,11112,1111,111,11
7483,53311,5331,533,53,5
7484,111121,11112,1111,111,11
7485,111121,11112,1111,111,11
7486,111121,,,,
7487,111121,11112,1111,111,11
7488,111121,11112,1111,111,11
7489,111121,11112,1111,111,11
7490,111121,11112,1111,111,11
7491,43111,4311,431,43,4
7492,201116,,,,
7493,54111,5411,541,54,5
7494,53211,,,,
7495,111121,11112,1111,111,11
7496,111132,,,,
7497,111132,11113,1111,111,11
7498,111121,11112,1111,111,11
7499,111121,11112,1111,111,11
7500,111121,11112,1111,111,11
7501,111121,11112,1111,111,11
7502,111121,11112,1111,111,11
7503,111121,11112,1111,111,11
7504,111121,11112,1111,111,11
7505,111121,11112,1111,111,11
7506,111121,,,,
7507,111121,11112,1111,111,11
7508,111121,11112,1111,111,11
7509,111132,,,,
7510,111121,11112,1111,111,11
7511,111121,11112,1111,111,11
7512,111121,11112,1111,111,11
7513,111121,11112,1111,111,11
7514,111121,11112,1111,111,11
7515,11721,,,,
7516,201123,20112,2011,201,20
7517,11132,1113,111,11,1
7518,111121,11112,1111,111,11
7519,111121,11112,1111,111,11
7520,111121,,,,
7521,111121,11112,1111,111,11
7522,111121,,,,
7523,111121,,,,
7524,111121,11112,1111,111,11
7525,111121,11112,1111,111,11
7526,111121,11112,1111,111,11
7527,111121,,,,
7528,111121,11112,1111,111,11
7529,53211,5321,532,53,5
7530,111121,11112,1111,111,11
7531,111121,11112,1111,111,11
7532,111121,11112,1111,111,11
7533,111121,11112,1111,111,11
7534,11821,1182,118,11,1
7535,111121,11112,1111,111,11
7536,111121,11112,1111,111,11
7537,111121,11112,1111,111,11
7538,111121,11112,1111,111,11
7539,111121,11112,1111,111,11
7540,111121,11112,1111,111,11
7541,111121,,,,
7542,111121,11112,1111,111,11
7543,111121,,,,
7544,111121,11112,1111,111,11
7545,111121,11112,1111,111,11
7546,111121,11112,1111,111,11
7547,111121,11112,1111,111,11
7548,53131,5313,531,53,5
7549,91311,9131,913,91,9
7550,111121,11112,1111,111,11
7551,111121,11112,1111,111,11
7552,111121,11112,1111,111,11
7553,111121,11112,1111,111,11
7554,111121,11112,1111,111,11
7555,111121,,,,
7556,111121,11112,1111,111,11
7557,61311,6131,613,61,6
7558,111121,11112,1111,111,11
7559,111121,11112,1111,111,11
7560,111121,11112,1111,111,11
7561,111121,11112,1111,111,11
7562,111121,11112,1111,111,11
7563,111121,11112,1111,111,11
7564,111121,11112,1111,111,11
7565,111121,11112,1111,111,11
7566,111121,11112,1111,111,11
7567,111121,11112,1111,111,11
7568,111121,,,,
7569,111121,11112,1111,111,11
7570,111121,11112,1111,111,11
7571,111121,11112,1111,111,11
7572,111121,11112,1111,111,11
7573,111121,11112,1111,111,11
7574,111121,11112,1111,111,11
7575,111121,11112,1111,111,11
7576,111121,11112,1111,111,11
7577,111121,11112,1111,111,11
7578,111121,11112,1111,111,11
7579,111121,11112,1111,111,11
7580,111121,11112,1111,111,11
7581,111121,11112,1111,111,11
7582,111121,11112,1111,111,11
7583,111121,11112,1111,111,11
7584,111121,11112,1111,111,11
7585,111121,11112,1111,111,11
7586,111121,11112,1111,111,11
7587,111121,11112,1111,111,11
7588,111121,11112,1111,111,11
7589,111121,11112,1111,111,11
7590,111121,11112,1111,111,11
7591,111121,11112,1111,111,11
7592,111121,11112,1111,111,11
7593,111121,11112,1111,111,11
7594,111121,11112,1111,111,11
7595,111121,11112,1111,111,11
7596,111121,11112,1111,111,11
7597,111121,11112,1111,111,11
7598,111121,11112,1111,111,11
7599,111121,11112,1111,111,11
7600,111121,11112,1111,111,11
7601,111121,11112,1111,111,11
7602,111121,11112,1111,111,11
7603,111121,11112,1111,111,11
7604,111121,11112,1111,111,11
7605,111121,11112,1111,111,11
7606,111121,11112,1111,111,11
7607,111121,11112,1111,111,11
7608,111121,11112,1111,111,11
7609,111121,11112,1111,111,11
7610,111121,11112,1111,111,11
7611,111121,11112,1111,111,11
7612,111121,11112,1111,111,11
7613,111121,11112,1111,111,11
7614,111121,11112,1111,111,11
7615,111121,11112,1111,111,11
7616,111121,11112,1111,111,11
7617,111121,11112,1111,111,11
7618,111121,11112,1111,111,11
7619,111121,11112,1111,111,11
7620,111121,,,,
7621,111121,11112,1111,111,11
7622,111121,11112,1111,111,11
7623,111121,11112,1111,111,11
7624,111121,11112,1111,111,11
7625,111121,11112,1111,111,11
7626,111121,11112,1111,111,11
7627,111121,11112,1111,111,11
7628,111121,11112,1111,111,11
7629,111121,11112,1111,111,11
7630,111121,,,,
7631,111121,11112,1111,111,11
7632,111121,11112,1111,111,11
7633,111121,11112,1111,111,11
7634,111121,11112,1111,111,11
7635,111121,11112,1111,111,11
7636,111121,,,,
7637,111121,11112,1111,111,11
7638,111141,11114,1111,111,11
7639,111121,,,,
7640,111121,11112,1111,111,11
7641,111121,11112,1111,111,11
7642,111121,11112,1111,111,11
7643,111121,,,,
7644,111121,11112,1111,111,11
7645,111121,11112,1111,111,11
7646,111121,11112,1111,111,11
7647,111121,11112,1111,111,11
7648,111121,11112,1111,111,11
7649,111121,11112,1111,111,11
7650,111121,11112,1111,111,11
7651,111121,11112,1111,111,11
7652,111121,11112,1111,111,11
7653,111121,11112,1111,111,11
7654,111121,11112,1111,111,11
7655,111121,11112,1111,111,11
7656,111121,11112,1111,111,11
7657,111121,11112,1111,111,11
7658,111121,11112,1111,111,11
7659,111121,11112,1111,111,11
7660,111121,11112,1111,111,11
7661,111121,11112,1111,111,11
7662,111121,11112,1111,111,11
7663,111132,11113,1111,111,11
7664,111121,11112,1111,111,11
7665,111121,11112,1111,111,11
7666,111121,,,,
7667,111132,11113,1111,111,11
7668,111121,11112,1111,111,11
7669,111121,11112,1111,111,11
7670,111121,,,,
7671,111121,,,,
7672,111121,,,,
7673,111121,11112,1111,111,11
7674,111121,11112,1111,111,11
7675,111121,,,,
7676,111121,11112,1111,111,11
7677,111121,,,,
7678,91311,9131,913,91,9
7679,111121,11112,1111,111,11
7680,111121,11112,1111,111,11
7681,111121,11112,1111,111,11
7682,111121,11112,1111,111,11
7683,111121,11112,1111,111,11
7684,111121,11112,1111,111,11
7685,111121,11112,1111,111,11
7687,111121,11112,1111,111,11
7688,121321,12132,1213,121,12
7689,111121,,,,
7690,111121,11112,1111,111,11
7691,111121,11112,1111,111,11
7692,111121,11112,1111,111,11
7693,111121,11112,1111,111,11
7694,111121,11112,1111,111,11
7695,111121,11112,1111,111,11
7696,111121,,,,
7697,111121,,,,
7698,111121,,,,
7699,111121,,,,
7700,95311,9531,953,95,9
7701,111121,11112,1111,111,11
7702,111121,11112,1111,111,11
7703,111121,11112,1111,111,11
7704,111121,11112,1111,111,11
7705,111121,,,,
7706,111121,11112,1111,111,11
7707,111121,11112,1111,111,11
7708,111121,11112,1111,111,11
7709,111121,11112,1111,111,11
7710,111121,,,,
7711,111121,11112,1111,111,11
7712,111121,11112,1111,111,11
7713,111121,11112,1111,111,11
7714,11113,1111,111,11,1
7715,111121,11112,1111,111,11
7716,52121,5212,521,52,5
7717,201118,20111,2011,201,20
7718,111121,11112,1111,111,11
7719,111121,11112,1111,111,11
7720,111121,11112,1111,111,11
7721,111121,,,,
7722,111121,11112,1111,111,11
7723,111121,11112,1111,111,11
7724,111121,11112,1111,111,11
7725,111121,11112,1111,111,11
7726,111132,11113,1111,111,11
7727,111121,11112,1111,111,11
7728,72111,7211,721,72,7
7729,43211,4321,432,43,4
7730,111121,11112,1111,111,11
7731,111121,11112,1111,111,11
7732,111121,11112,1111,111,11
7733,111121,11112,1111,111,11
7734,111121,11112,1111,111,11
7735,111121,11112,1111,111,11
7736,111132,,,,
7737,111121,11112,1111,111,11
7738,111121,11112,1111,111,11
7739,111121,11112,1111,111,11
7740,72111,7211,721,72,7
7741,72311,7231,723,72,7
7742,72311,7231,723,72,7
7743,72111,7211,721,72,7
7744,111121,11112,1111,111,11
7745,111121,11112,1111,111,11
7746,111121,,,,
7747,111121,11112,1111,111,11
7748,111121,,,,
7749,111121,11112,1111,111,11
7750,111121,11112,1111,111,11
7751,111121,11112,1111,111,11
7752,111121,11112,1111,111,11
7753,111121,11112,1111,111,11
7754,43111,4311,431,43,4
7755,111121,,,,
7756,111121,11112,1111,111,11
7757,111121,11112,1111,111,11
7758,61311,6131,613,61,6
7759,96111,9611,961,96,9
7760,127111,12711,1271,127,12
7761,111121,11112,1111,111,11
7762,111121,11112,1111,111,11
7763,111121,11112,1111,111,11
7764,111121,11112,1111,111,11
7765,111121,11112,1111,111,11
7766,111121,11112,1111,111,11
7768,111121,,,,
7769,111121,11112,1111,111,11
7770,111121,11112,1111,111,11
7771,111121,11112,1111,111,11
7772,111121,11112,1111,111,11
7773,111121,11112,1111,111,11
7774,111121,11112,1111,111,11
7775,111121,,,,
7776,111121,11112,1111,111,11
7777,111121,11112,1111,111,11
7778,111121,11112,1111,111,11
7779,111121,11112,1111,111,11
7780,111121,11112,1111,111,11
7781,111121,11112,1111,111,11
7782,111121,11112,1111,111,11
7783,111121,11112,1111,111,11
7784,111121,11112,1111,111,11
7785,111121,,,,
7786,111121,11112,1111,111,11
7787,111121,11112,1111,111,11
7788,111121,11112,1111,111,11
7789,111121,11112,1111,111,11
7790,111121,11112,1111,111,11
7791,111121,11112,1111,111,11
7792,111121,11112,1111,111,11
7793,111121,,,,
7794,111121,11112,1111,111,11
7795,111121,11112,1111,111,11
7796,111121,11112,1111,111,11
7797,111121,,,,
7798,111121,11112,1111,111,11
7799,111121,11112,1111,111,11
7800,111121,11112,1111,111,11
7801,111121,11112,1111,111,11
7802,111121,11112,1111,111,11
7803,111121,11112,1111,111,11
7804,11113,1111,111,11,1
7805,201118,,,,
7807,111121,,,,
7808,111121,11112,1111,111,11
7809,111121,11112,1111,111,11
7810,111121,11112,1111,111,11
7811,111121,11112,1111,111,11
7812,111121,11112,1111,111,11
7813,111121,11112,1111,111,11
7814,111121,11112,1111,111,11
7815,111121,11112,1111,111,11
7816,111121,11112,1111,111,11
7817,111121,11112,1111,111,11
7818,111121,11112,1111,111,11
7819,111121,,,,
7820,111121,11112,1111,111,11
7821,111121,11112,1111,111,11
7822,111121,11112,1111,111,11
7823,111121,11112,1111,111,11
7824,111121,11112,1111,111,11
7825,111121,11112,1111,111,11
7826,111121,11112,1111,111,11
7827,111121,11112,1111,111,11
7828,111121,11112,1111,111,11
7829,111121,11112,1111,111,11
7830,111121,11112,1111,111,11
7831,111121,,,,
7832,111121,,,,
7833,111121,11112,1111,111,11
7834,111121,,,,
7835,111121,11112,1111,111,11
7836,91411,9141,914,91,9
7837,11111,1111,111,11,1
7838,11212,1121,112,11,1
7839,11212,1121,112,11,1
7840,54111,,,,
7841,43211,4321,432,43,4
7842,121321,12132,1213,121,12
7843,111121,,,,
7844,111121,11112,1111,111,11
7845,111121,11112,1111,111,11
7846,111121,11112,1111,111,11
7848,111121,11112,1111,111,11
7849,111121,,,,
7850,111121,11112,1111,111,11
7853,111121,11112,1111,111,11
7854,111121,11112,1111,111,11
7855,111121,,,,
7856,111121,11112,1111,111,11
7857,111121,11112,1111,111,11
7858,111121,,,,
7859,111121,11112,1111,111,11
7860,111121,,,,
7861,111121,11112,1111,111,11
7862,111121,11112,1111,111,11
7863,111121,11112,1111,111,11
7864,111121,11112,1111,111,11
7865,111121,11112,1111,111,11
7866,111121,11112,1111,111,11
7867,111121,11112,1111,111,11
7868,111121,11112,1111,111,11
7869,111121,11112,1111,111,11
7870,111121,,,,
7871,111121,,,,
7872,111121,11112,1111,111,11
7873,111121,11112,1111,111,11
7874,111121,11112,1111,111,11
7875,111121,11112,1111,111,11
7876,111121,11112,1111,111,11
7877,111121,11112,1111,111,11
7878,111121,11112,1111,111,11
7879,111121,11112,1111,111,11
7880,111121,11112,1111,111,11
7881,111121,,,,
7882,111121,,,,
7883,111121,11112,1111,111,11
7884,111121,11112,1111,111,11
7885,111121,11112,1111,111,11
7886,111121,11112,1111,111,11
7887,52121,,,,
7888,43111,4311,431,43,4
7889,43111,4311,431,43,4
7890,11431,1143,114,11,1
7891,11321,,,,
7892,111121,11112,1111,111,11
7893,93411,9341,934,93,9
7894,55211,5521,552,55,5
7895,72111,7211,721,72,7
7896,111121,11112,1111,111,11
7897,111121,11112,1111,111,11
7898,111121,11112,1111,111,11
7899,111121,11112,1111,111,11
7901,111121,11112,1111,111,11
7902,111121,11112,1111,111,11
7903,111121,11112,1111,111,11
7904,111121,11112,1111,111,11
7905,111121,,,,
7906,111121,11112,1111,111,11
7907,111121,11112,1111,111,11
7908,111121,11112,1111,111,11
7909,111121,,,,
7910,111121,11112,1111,111,11
7911,111121,11112,1111,111,11
7912,111121,11112,1111,111,11
7913,111121,11112,1111,111,11
7914,111121,11112,1111,111,11
7915,111121,11112,1111,111,11
7916,111121,,,,
7917,111121,11112,1111,111,11
7918,111121,11112,1111,111,11
7919,111121,11112,1111,111,11
7920,111121,11112,1111,111,11
7921,111121,11112,1111,111,11
7922,111121,11112,1111,111,11
7923,111121,11112,1111,111,11
7924,111121,11112,1111,111,11
7925,111121,11112,1111,111,11
7926,111121,11112,1111,111,11
7927,111121,11112,1111,111,11
7928,111121,11112,1111,111,11
7929,111121,11112,1111,111,11
7930,111121,11112,1111,111,11
7931,111121,11112,1111,111,11
7932,111121,11112,1111,111,11
7933,111121,11112,1111,111,11
7934,111121,11112,1111,111,11
7935,111121,11112,1111,111,11
7936,111121,11112,1111,111,11
7937,111121,11112,1111,111,11
7938,111121,,,,
7939,111121,11112,1111,111,11
7940,111121,11112,1111,111,11
7941,111121,11112,1111,111,11
7942,111121,11112,1111,111,11
7943,111121,,,,
7944,111121,,,,
7945,111121,11112,1111,111,11
7946,111121,11112,1111,111,11
7947,111121,11112,1111,111,11
7948,111121,11112,1111,111,11
7949,111121,11112,1111,111,11
7950,111121,,,,
7951,111121,11112,1111,111,11
7952,111121,,,,
7953,111121,11112,1111,111,11
7954,111121,11112,1111,111,11
7955,111121,11112,1111,111,11
7956,111121,11112,1111,111,11
7957,111121,11112,1111,111,11
7958,111121,11112,1111,111,11
7959,111121,11112,1111,111,11
7960,111121,11112,1111,111,11
7961,111121,11112,1111,111,11
7962,111121,11112,1111,111,11
7963,111121,11112,1111,111,11
7964,111121,11112,1111,111,11
7965,111121,11112,1111,111,11
7966,111121,11112,1111,111,11
7967,111121,11112,1111,111,11
7968,111121,11112,1111,111,11
7969,111121,11112,1111,111,11
7970,111121,11112,1111,111,11
7971,111121,11112,1111,111,11
7972,111121,,,,
7973,111121,,,,
7974,111121,,,,
7975,111121,,,,
7976,111121,,,,
7977,111121,11112,1111,111,11
7978,111121,11112,1111,111,11
7979,111121,11112,1111,111,11
7980,111121,11112,1111,111,11
7981,111121,11112,1111,111,11
7982,111121,11112,1111,111,11
7983,111121,11112,1111,111,11
7984,111121,11112,1111,111,11
7985,111121,11112,1111,111,11
7986,111121,11112,1111,111,11
7987,111121,11112,1111,111,11
7988,111121,11112,1111,111,11
7989,111121,11112,1111,111,11
7990,111121,11112,1111,111,11
7991,111121,11112,1111,111,11
7992,111121,11112,1111,111,11
7993,111121,11112,1111,111,11
7994,111121,11112,1111,111,11
7995,111121,11112,1111,111,11
7996,111121,11112,1111,111,11
7997,111121,11112,1111,111,11
7998,111121,,,,
7999,111121,11112,1111,111,11
8000,111121,11112,1111,111,11
8001,111121,11112,1111,111,11
8002,111121,11112,1111,111,11
8003,111121,11112,1111,111,11
8004,111121,11112,1111,111,11
8005,111121,11112,1111,111,11
8006,111121,11112,1111,111,11
8007,111121,11112,1111,111,11
8008,111121,11112,1111,111,11
8009,111121,11112,1111,111,11
8010,111121,11112,1111,111,11
8011,111121,11112,1111,111,11
8012,111121,11112,1111,111,11
8013,111121,11112,1111,111,11
8014,111121,11112,1111,111,11
8015,111121,11112,1111,111,11
8016,111121,11112,1111,111,11
8017,111121,,,,
8018,111121,11112,1111,111,11
8019,111121,11112,1111,111,11
8020,111121,11112,1111,111,11
8021,111121,11112,1111,111,11
8022,111121,11112,1111,111,11
8023,111121,11112,1111,111,11
8024,111121,11112,1111,111,11
8025,111121,11112,1111,111,11
8026,111121,11112,1111,111,11
8027,111121,11112,1111,111,11
8028,111121,11112,1111,111,11
8029,111121,11112,1111,111,11
8030,111121,11112,1111,111,11
8031,111121,11112,1111,111,11
8032,111121,11112,1111,111,11
8033,111121,11112,1111,111,11
8034,111121,11112,1111,111,11
8035,111121,11112,1111,111,11
8036,111121,,,,
8037,111121,,,,
8038,111121,,,,
8039,111121,11112,1111,111,11
8040,111121,11112,1111,111,11
8041,111121,11112,1111,111,11
8042,111121,11112,1111,111,11
8043,111121,11112,1111,111,11
8044,111121,11112,1111,111,11
8045,111121,11112,1111,111,11
8046,111121,,,,
8047,111121,11112,1111,111,11
8048,111121,,,,
8049,111121,11112,1111,111,11
8050,111121,11112,1111,111,11
8051,111121,,,,
8052,111121,11112,1111,111,11
8053,111121,11112,1111,111,11
8054,111121,,,,
8055,111121,,,,
8056,111121,,,,
8057,111121,,,,
8058,111132,11113,1111,111,11
8059,111121,11112,1111,111,11
8060,111121,,,,
8061,111121,11112,1111,111,11
8062,111121,11112,1111,111,11
8063,111121,11112,1111,111,11
8064,111121,11112,1111,111,11
8065,111121,11112,1111,111,11
8066,111121,,,,
8067,111121,,,,
8068,111121,11112,1111,111,11
8069,111121,11112,1111,111,11
8070,111121,11112,1111,111,11
8071,111121,11112,1111,111,11
8072,111121,11112,1111,111,11
8073,111121,,,,
8074,111121,11112,1111,111,11
8075,111121,,,,
8076,111121,11112,1111,111,11
8077,111121,11112,1111,111,11
8078,111121,11112,1111,111,11
8079,111121,11112,1111,111,11
8080,111121,,,,
