COD_GRUPO,DES_GRUPO,COD_SUBGRUPO,DES_SUBGRUPO,COD_CLASE,DES_CLASE,COD_SUBCLASE,DES_SUBCLASE,COD_ARTICULO,DES_ARTICULO,ID_VARIEDAD,DES_VARIEDAD,tasa,grupo,gravado,cod_arancelario,codigo_mip,sector2
11,RESTAURANTES Y HOTELES,111,SERVICIOS DE SUMINISTRO DE COMIDAS POR CONTRATO,1111,"Restaurantes, cafés y establecimientos similares (S)",11112,"Desayunos, almuerzos, cenas y otras comidas preparadas para",111121,"Desayunos, almuerzos, cenas y otras comidas preparadas para",4474,Moro de maíz ensalada de papa y huevo,18,normal,1,,17,33
11,RESTAURANTES Y HOTELES,111,SERVICIOS DE SUMINISTRO DE COMIDAS POR CONTRATO,1111,"Restaurantes, cafés y establecimientos similares (S)",11112,"Desayunos, almuerzos, cenas y otras comidas preparadas para",111121,"Desayunos, almuerzos, cenas y otras comidas preparadas para",4475,Codito rojo y ensalada hervida,18,normal,1,,17,33
11,RESTAURANTES Y HOTELES,111,SERVICIOS DE SUMINISTRO DE COMIDAS POR CONTRATO,1111,"Restaurantes, cafés y establecimientos similares (S)",11112,"Desayunos, almuerzos, cenas y otras comidas preparadas para",111121,"Desayunos, almuerzos, cenas y otras comidas preparadas para",4482,"Arroz blanco, habichuela y ensalada",18,normal,1,,17,33
11,RESTAURANTES Y HOTELES,111,SERVICIOS DE SUMINISTRO DE COMIDAS POR CONTRATO,1111,"Restaurantes, cafés y establecimientos similares (S)",11112,"Desayunos, almuerzos, cenas y otras comidas preparadas para",111121,"Desayunos, almuerzos, cenas y otras comidas preparadas para",4483,Codito con carne de cerdo y ensalada de zanahoria y tayota,18,normal,1,,17,33
11,RESTAURANTES Y HOTELES,111,SERVICIOS DE SUMINISTRO DE COMIDAS POR CONTRATO,1111,"Restaurantes, cafés y establecimientos similares (S)",11112,"Desayunos, almuerzos, cenas y otras comidas preparadas para",111121,"Desayunos, almuerzos, cenas y otras comidas preparadas para",4484,"Arroz blanco, guandules guisados, pollo frito, ensalada de coditos",18,normal,1,,17,33
11,RESTAURANTES Y HOTELES,111,SERVICIOS DE SUMINISTRO DE COMIDAS POR CONTRATO,1111,"Restaurantes, cafés y establecimientos similares (S)",11112,"Desayunos, almuerzos, cenas y otras comidas preparadas para",111121,"Desayunos, almuerzos, cenas y otras comidas preparadas para",4485,Arroz blanco con pollo horneado,18,normal,1,,17,33
11,RESTAURANTES Y HOTELES,111,SERVICIOS DE SUMINISTRO DE COMIDAS POR CONTRATO,1111,"Restaurantes, cafés y establecimientos similares (S)",11112,"Desayunos, almuerzos, cenas y otras comidas preparadas para",111121,"Desayunos, almuerzos, cenas y otras comidas preparadas para",4486,Arroz blanco con mero a la crema,18,normal,1,,17,33
11,RESTAURANTES Y HOTELES,111,SERVICIOS DE SUMINISTRO DE COMIDAS POR CONTRATO,1111,"Restaurantes, cafés y establecimientos similares (S)",11112,"Desayunos, almuerzos, cenas y otras comidas preparadas para",111121,"Desayunos, almuerzos, cenas y otras comidas preparadas para",4488,"Moro de habichuela, pechurina de pollo, ensalada de coditos",18,normal,1,,17,33
11,RESTAURANTES Y HOTELES,111,SERVICIOS DE SUMINISTRO DE COMIDAS POR CONTRATO,1111,"Restaurantes, cafés y establecimientos similares (S)",11112,"Desayunos, almuerzos, cenas y otras comidas preparadas para",111121,"Desayunos, almuerzos, cenas y otras comidas preparadas para",4489,Moro de habichuela con pollo frito,18,normal,1,,17,33
11,RESTAURANTES Y HOTELES,111,SERVICIOS DE SUMINISTRO DE COMIDAS POR CONTRATO,1111,"Restaurantes, cafés y establecimientos similares (S)",11112,"Desayunos, almuerzos, cenas y otras comidas preparadas para",111121,"Desayunos, almuerzos, cenas y otras comidas preparadas para",4490,Mondongo con yuca,18,normal,1,,17,33
7,TRANSPORTE,72,FUNCIONAMIENTO DE EQUIPO DE TRANSPORTE PERSONAL,721,Piezas de repuesto y accesorios para equipo de transporte pe,7211,Piezas de repuesto y accesorios para equipo de transporte pe,72111,Piezas de repuesto y accesorios para equipo de transporte pe,4491,Cubre polvo de carro,18,normal,1,,12,23
12,BIENES Y SERVICIOS DIVERSOS,123,EFECTOS PERSONALES N.E.P,1232,Otros efectos personales (SD),12321,Otros efectos personales,123211,Otros efectos personales,4492,Protector de pantalla de celular,18,normal,1,,12,23
11,RESTAURANTES Y HOTELES,111,SERVICIOS DE SUMINISTRO DE COMIDAS POR CONTRATO,1111,"Restaurantes, cafés y establecimientos similares (S)",11112,"Desayunos, almuerzos, cenas y otras comidas preparadas para",111121,"Desayunos, almuerzos, cenas y otras comidas preparadas para",4494,"Locrio de carne de cerdo con ensalada de vegetales, pescado loro",18,normal,1,,17,33
5,"MUEBLES, ARTICULOS PARA EL HOGAR Y PARA LA CONSERVACION ORDINARIA DEL HOGAR",55,HERRAMIENTAS Y EQUIPOS PARA EL HOGAR Y EL JARDIN,552,Herramientas pequeñas y accesorios diversos (SD),5521,Herramientas pequeñas para la vivienda y jardín y accesorios,55211,Herramientas pequeñas para la vivienda y jardín y accesorios,4495,Baqueta de machete,18,normal,1,,12,23
12,BIENES Y SERVICIOS DIVERSOS,121,CUIDADO PERSONAL,1213,"Otros aparatos, artículos y productos para la atención perso",12132,Artículos para el aseo y la atención personal,121321,Artículos para el aseo y la atención personal,4501,Extensiones naturales (pelo humano),18,normal,1,,12,23
12,BIENES Y SERVICIOS DIVERSOS,121,CUIDADO PERSONAL,1213,"Otros aparatos, artículos y productos para la atención perso",12132,Artículos para el aseo y la atención personal,121321,Artículos para el aseo y la atención personal,4502,Crema facial hidratante y nutritiva,18,normal,1,,8,15
12,BIENES Y SERVICIOS DIVERSOS,121,CUIDADO PERSONAL,1213,"Otros aparatos, artículos y productos para la atención perso",12132,Artículos para el aseo y la atención personal,121321,Artículos para el aseo y la atención personal,4504,Crema facial antiarruga,18,normal,1,,8,15
12,BIENES Y SERVICIOS DIVERSOS,121,CUIDADO PERSONAL,1213,"Otros aparatos, artículos y productos para la atención perso",12132,Artículos para el aseo y la atención personal,121321,Artículos para el aseo y la atención personal,4505,Crema corporal,18,normal,1,,8,15
11,RESTAURANTES Y HOTELES,111,SERVICIOS DE SUMINISTRO DE COMIDAS POR CONTRATO,1111,"Restaurantes, cafés y establecimientos similares (S)",11112,"Desayunos, almuerzos, cenas y otras comidas preparadas para",111121,"Desayunos, almuerzos, cenas y otras comidas preparadas para",4506,"Arroz con coco, berenjena guisada y pollo frito",18,normal,1,,17,33
11,RESTAURANTES Y HOTELES,111,SERVICIOS DE SUMINISTRO DE COMIDAS POR CONTRATO,1111,"Restaurantes, cafés y establecimientos similares (S)",11112,"Desayunos, almuerzos, cenas y otras comidas preparadas para",111121,"Desayunos, almuerzos, cenas y otras comidas preparadas para",4507,Chocolate con conconete,18,normal,1,,17,33
11,RESTAURANTES Y HOTELES,111,SERVICIOS DE SUMINISTRO DE COMIDAS POR CONTRATO,1111,"Restaurantes, cafés y establecimientos similares (S)",11112,"Desayunos, almuerzos, cenas y otras comidas preparadas para",111121,"Desayunos, almuerzos, cenas y otras comidas preparadas para",4508,Sándwich de salami y jamón,18,normal,1,,17,33
11,RESTAURANTES Y HOTELES,111,SERVICIOS DE SUMINISTRO DE COMIDAS POR CONTRATO,1111,"Restaurantes, cafés y establecimientos similares (S)",11112,"Desayunos, almuerzos, cenas y otras comidas preparadas para",111121,"Desayunos, almuerzos, cenas y otras comidas preparadas para",4512,Moro de guandules con berenjena,18,normal,1,,17,33
11,RESTAURANTES Y HOTELES,111,SERVICIOS DE SUMINISTRO DE COMIDAS POR CONTRATO,1111,"Restaurantes, cafés y establecimientos similares (S)",11112,"Desayunos, almuerzos, cenas y otras comidas preparadas para",111121,"Desayunos, almuerzos, cenas y otras comidas preparadas para",4513,"Arroz con maíz, salami y ensalada verde",18,normal,1,,17,33
11,RESTAURANTES Y HOTELES,111,SERVICIOS DE SUMINISTRO DE COMIDAS POR CONTRATO,1111,"Restaurantes, cafés y establecimientos similares (S)",11112,"Desayunos, almuerzos, cenas y otras comidas preparadas para",111121,"Desayunos, almuerzos, cenas y otras comidas preparadas para",4514,Asopao de salami,18,normal,1,,17,33
11,RESTAURANTES Y HOTELES,111,SERVICIOS DE SUMINISTRO DE COMIDAS POR CONTRATO,1111,"Restaurantes, cafés y establecimientos similares (S)",11112,"Desayunos, almuerzos, cenas y otras comidas preparadas para",111121,"Desayunos, almuerzos, cenas y otras comidas preparadas para",4516,Pollo horneado con ensalada,18,normal,1,,17,33
11,RESTAURANTES Y HOTELES,111,SERVICIOS DE SUMINISTRO DE COMIDAS POR CONTRATO,1111,"Restaurantes, cafés y establecimientos similares (S)",11112,"Desayunos, almuerzos, cenas y otras comidas preparadas para",111121,"Desayunos, almuerzos, cenas y otras comidas preparadas para",4517,"Plátano frito, huevo frito y arenque",18,normal,1,,17,33
11,RESTAURANTES Y HOTELES,111,SERVICIOS DE SUMINISTRO DE COMIDAS POR CONTRATO,1111,"Restaurantes, cafés y establecimientos similares (S)",11112,"Desayunos, almuerzos, cenas y otras comidas preparadas para",111121,"Desayunos, almuerzos, cenas y otras comidas preparadas para",4518,Guineo verde espag1uetis con longaniza,18,normal,1,,17,33
11,RESTAURANTES Y HOTELES,111,SERVICIOS DE SUMINISTRO DE COMIDAS POR CONTRATO,1111,"Restaurantes, cafés y establecimientos similares (S)",11112,"Desayunos, almuerzos, cenas y otras comidas preparadas para",111121,"Desayunos, almuerzos, cenas y otras comidas preparadas para",4519,Yuca con pollo guisado,18,normal,1,,17,33
11,RESTAURANTES Y HOTELES,111,SERVICIOS DE SUMINISTRO DE COMIDAS POR CONTRATO,1111,"Restaurantes, cafés y establecimientos similares (S)",11112,"Desayunos, almuerzos, cenas y otras comidas preparadas para",111121,"Desayunos, almuerzos, cenas y otras comidas preparadas para",4520,Pechurina,18,normal,1,,17,33
11,RESTAURANTES Y HOTELES,111,SERVICIOS DE SUMINISTRO DE COMIDAS POR CONTRATO,1111,"Restaurantes, cafés y establecimientos similares (S)",11112,"Desayunos, almuerzos, cenas y otras comidas preparadas para",111121,"Desayunos, almuerzos, cenas y otras comidas preparadas para",4521,Brócolis guisados,18,normal,1,,17,33
11,RESTAURANTES Y HOTELES,111,SERVICIOS DE SUMINISTRO DE COMIDAS POR CONTRATO,1111,"Restaurantes, cafés y establecimientos similares (S)",11112,"Desayunos, almuerzos, cenas y otras comidas preparadas para",111121,"Desayunos, almuerzos, cenas y otras comidas preparadas para",4523,Sopa de salami,18,normal,1,,17,33
11,RESTAURANTES Y HOTELES,111,SERVICIOS DE SUMINISTRO DE COMIDAS POR CONTRATO,1111,"Restaurantes, cafés y establecimientos similares (S)",11112,"Desayunos, almuerzos, cenas y otras comidas preparadas para",111121,"Desayunos, almuerzos, cenas y otras comidas preparadas para",4524,Chambre de guandules,18,normal,1,,17,33
11,RESTAURANTES Y HOTELES,111,SERVICIOS DE SUMINISTRO DE COMIDAS POR CONTRATO,1111,"Restaurantes, cafés y establecimientos similares (S)",11112,"Desayunos, almuerzos, cenas y otras comidas preparadas para",111121,"Desayunos, almuerzos, cenas y otras comidas preparadas para",4525,Guineo con pavo y ensalada verde,18,normal,1,,17,33
11,RESTAURANTES Y HOTELES,111,SERVICIOS DE SUMINISTRO DE COMIDAS POR CONTRATO,1111,"Restaurantes, cafés y establecimientos similares (S)",11112,"Desayunos, almuerzos, cenas y otras comidas preparadas para",111121,"Desayunos, almuerzos, cenas y otras comidas preparadas para",4528,Yautía con huevo hervido,18,normal,1,,17,33
11,RESTAURANTES Y HOTELES,111,SERVICIOS DE SUMINISTRO DE COMIDAS POR CONTRATO,1111,"Restaurantes, cafés y establecimientos similares (S)",11112,"Desayunos, almuerzos, cenas y otras comidas preparadas para",111121,"Desayunos, almuerzos, cenas y otras comidas preparadas para",4529,"Sopa de vegetales con pescado, arroz blanco",18,normal,1,,17,33
11,RESTAURANTES Y HOTELES,111,SERVICIOS DE SUMINISTRO DE COMIDAS POR CONTRATO,1111,"Restaurantes, cafés y establecimientos similares (S)",11112,"Desayunos, almuerzos, cenas y otras comidas preparadas para",111121,"Desayunos, almuerzos, cenas y otras comidas preparadas para",4530,Puré de papa y lambí a la vinagreta,18,normal,1,,17,33
11,RESTAURANTES Y HOTELES,111,SERVICIOS DE SUMINISTRO DE COMIDAS POR CONTRATO,1111,"Restaurantes, cafés y establecimientos similares (S)",11112,"Desayunos, almuerzos, cenas y otras comidas preparadas para",111121,"Desayunos, almuerzos, cenas y otras comidas preparadas para",4531,Guineo con pescado,18,normal,1,,17,33
11,RESTAURANTES Y HOTELES,111,SERVICIOS DE SUMINISTRO DE COMIDAS POR CONTRATO,1111,"Restaurantes, cafés y establecimientos similares (S)",11112,"Desayunos, almuerzos, cenas y otras comidas preparadas para",111121,"Desayunos, almuerzos, cenas y otras comidas preparadas para",4532,Yaniqueque con carne de res,18,normal,1,,17,33
11,RESTAURANTES Y HOTELES,111,SERVICIOS DE SUMINISTRO DE COMIDAS POR CONTRATO,1111,"Restaurantes, cafés y establecimientos similares (S)",11112,"Desayunos, almuerzos, cenas y otras comidas preparadas para",111121,"Desayunos, almuerzos, cenas y otras comidas preparadas para",4533,Domplines con hígado de pollo,18,normal,1,,17,33
11,RESTAURANTES Y HOTELES,111,SERVICIOS DE SUMINISTRO DE COMIDAS POR CONTRATO,1111,"Restaurantes, cafés y establecimientos similares (S)",11112,"Desayunos, almuerzos, cenas y otras comidas preparadas para",111121,"Desayunos, almuerzos, cenas y otras comidas preparadas para",4534,Yuca con hígado de pollo,18,normal,1,,17,33
11,RESTAURANTES Y HOTELES,111,SERVICIOS DE SUMINISTRO DE COMIDAS POR CONTRATO,1111,"Restaurantes, cafés y establecimientos similares (S)",11112,"Desayunos, almuerzos, cenas y otras comidas preparadas para",111121,"Desayunos, almuerzos, cenas y otras comidas preparadas para",4535,Locrio de pollo con guandules guisado,18,normal,1,,17,33
11,RESTAURANTES Y HOTELES,111,SERVICIOS DE SUMINISTRO DE COMIDAS POR CONTRATO,1111,"Restaurantes, cafés y establecimientos similares (S)",11112,"Desayunos, almuerzos, cenas y otras comidas preparadas para",111121,"Desayunos, almuerzos, cenas y otras comidas preparadas para",4536,Arroz blanco carne de cerdo ensalada rusa,18,normal,1,,17,33
11,RESTAURANTES Y HOTELES,111,SERVICIOS DE SUMINISTRO DE COMIDAS POR CONTRATO,1111,"Restaurantes, cafés y establecimientos similares (S)",11112,"Desayunos, almuerzos, cenas y otras comidas preparadas para",111121,"Desayunos, almuerzos, cenas y otras comidas preparadas para",4537,Arroz con maíz y coditos,18,normal,1,,17,33
10,EDUCACION,104,ENSEÑANZA TERCIARIA,1041,Enseñanza terciaria,10411,Enseñanza terciaria,104111,Enseñanza terciaria,4538,pag1o de materiales de la universidad,0,exentos,0,,22,44
11,RESTAURANTES Y HOTELES,111,SERVICIOS DE SUMINISTRO DE COMIDAS POR CONTRATO,1111,"Restaurantes, cafés y establecimientos similares (S)",11112,"Desayunos, almuerzos, cenas y otras comidas preparadas para",111121,"Desayunos, almuerzos, cenas y otras comidas preparadas para",4539,Costilla ahumada,18,normal,1,,17,33
10,EDUCACION,104,ENSEÑANZA TERCIARIA,1041,Enseñanza terciaria,10411,Enseñanza terciaria,104111,Enseñanza terciaria,4540,Derecho a graduación,0,exentos,0,,22,44
10,EDUCACION,104,ENSEÑANZA TERCIARIA,1041,Enseñanza terciaria,10411,Enseñanza terciaria,104111,Enseñanza terciaria,4541,Derecho a tesis,0,exentos,0,,22,44
1,ALIMENTOS Y BEBIDAS NO ALCOHOLICAS,12,BEBIDAS NO ALCOHOLICAS,121,"Café, te y cacao (ND)",1211,Café,12111,Café,4542,Café en grano,18,normal,1,,4,7
9,RECREACION Y CULTURA,95,"PERIODICOS, LIBROS Y PAPELES Y UTILES DE OFICINA",954,Papel y útiles de oficina y materiales de dibujo (ND),9541,Papel y útiles de oficina y materiales de dibujo,95411,Papel y útiles de oficina y materiales de dibujo,4543,Juego de reglas,18,normal,1,,12,23
11,RESTAURANTES Y HOTELES,111,SERVICIOS DE SUMINISTRO DE COMIDAS POR CONTRATO,1111,"Restaurantes, cafés y establecimientos similares (S)",11112,"Desayunos, almuerzos, cenas y otras comidas preparadas para",111121,"Desayunos, almuerzos, cenas y otras comidas preparadas para",4544,Puré de papa con lambí a la vinagreta,18,normal,1,,17,33
11,RESTAURANTES Y HOTELES,111,SERVICIOS DE SUMINISTRO DE COMIDAS POR CONTRATO,1111,"Restaurantes, cafés y establecimientos similares (S)",11112,"Desayunos, almuerzos, cenas y otras comidas preparadas para",111121,"Desayunos, almuerzos, cenas y otras comidas preparadas para",4547,Arroz con arenque,18,normal,1,,17,33
11,RESTAURANTES Y HOTELES,111,SERVICIOS DE SUMINISTRO DE COMIDAS POR CONTRATO,1111,"Restaurantes, cafés y establecimientos similares (S)",11112,"Desayunos, almuerzos, cenas y otras comidas preparadas para",111121,"Desayunos, almuerzos, cenas y otras comidas preparadas para",4550,Empanada de Salami,18,normal,1,,17,33
11,RESTAURANTES Y HOTELES,111,SERVICIOS DE SUMINISTRO DE COMIDAS POR CONTRATO,1111,"Restaurantes, cafés y establecimientos similares (S)",11112,"Desayunos, almuerzos, cenas y otras comidas preparadas para",111121,"Desayunos, almuerzos, cenas y otras comidas preparadas para",4552,"Arroz blanco, carne vegetales y ensalada rusa",18,normal,1,,17,33
11,RESTAURANTES Y HOTELES,111,SERVICIOS DE SUMINISTRO DE COMIDAS POR CONTRATO,1111,"Restaurantes, cafés y establecimientos similares (S)",11112,"Desayunos, almuerzos, cenas y otras comidas preparadas para",111121,"Desayunos, almuerzos, cenas y otras comidas preparadas para",4553,Papa gratinada con salchicha italiana,18,normal,1,,17,33
11,RESTAURANTES Y HOTELES,111,SERVICIOS DE SUMINISTRO DE COMIDAS POR CONTRATO,1111,"Restaurantes, cafés y establecimientos similares (S)",11112,"Desayunos, almuerzos, cenas y otras comidas preparadas para",111121,"Desayunos, almuerzos, cenas y otras comidas preparadas para",4554,Corn flake con yogurt de guineo y coco,18,normal,1,,17,33
11,RESTAURANTES Y HOTELES,111,SERVICIOS DE SUMINISTRO DE COMIDAS POR CONTRATO,1111,"Restaurantes, cafés y establecimientos similares (S)",11112,"Desayunos, almuerzos, cenas y otras comidas preparadas para",111121,"Desayunos, almuerzos, cenas y otras comidas preparadas para",4556,Papa salteada con filete de cerdo a la planta,18,normal,1,,17,33
11,RESTAURANTES Y HOTELES,111,SERVICIOS DE SUMINISTRO DE COMIDAS POR CONTRATO,1111,"Restaurantes, cafés y establecimientos similares (S)",11112,"Desayunos, almuerzos, cenas y otras comidas preparadas para",111121,"Desayunos, almuerzos, cenas y otras comidas preparadas para",4557,Asadura frita de cerdo,18,normal,1,,17,33
11,RESTAURANTES Y HOTELES,111,SERVICIOS DE SUMINISTRO DE COMIDAS POR CONTRATO,1111,"Restaurantes, cafés y establecimientos similares (S)",11113,Bebidas no alcohólicas para servirse fuera del hogar,111132,Otras bebidas no alcohólicas servidas,4559,Yunyun,18,normal,1,,17,33
11,RESTAURANTES Y HOTELES,111,SERVICIOS DE SUMINISTRO DE COMIDAS POR CONTRATO,1111,"Restaurantes, cafés y establecimientos similares (S)",11112,"Desayunos, almuerzos, cenas y otras comidas preparadas para",111121,"Desayunos, almuerzos, cenas y otras comidas preparadas para",4560,Locrio de jamón con ensalada,18,normal,1,,17,33
11,RESTAURANTES Y HOTELES,111,SERVICIOS DE SUMINISTRO DE COMIDAS POR CONTRATO,1111,"Restaurantes, cafés y establecimientos similares (S)",11112,"Desayunos, almuerzos, cenas y otras comidas preparadas para",111121,"Desayunos, almuerzos, cenas y otras comidas preparadas para",4561,Plátano verde hervido,18,normal,1,,17,33
11,RESTAURANTES Y HOTELES,111,SERVICIOS DE SUMINISTRO DE COMIDAS POR CONTRATO,1111,"Restaurantes, cafés y establecimientos similares (S)",11112,"Desayunos, almuerzos, cenas y otras comidas preparadas para",111121,"Desayunos, almuerzos, cenas y otras comidas preparadas para",4562,Batata hervida,18,normal,1,,17,33
11,RESTAURANTES Y HOTELES,111,SERVICIOS DE SUMINISTRO DE COMIDAS POR CONTRATO,1111,"Restaurantes, cafés y establecimientos similares (S)",11114,Bebidas alcohólicas para servirse fuera del hogar,111141,Bebidas alcohólicas para servirse fuera del hogar,4564,Piña colada,18,normal,1,,17,33
11,RESTAURANTES Y HOTELES,111,SERVICIOS DE SUMINISTRO DE COMIDAS POR CONTRATO,1111,"Restaurantes, cafés y establecimientos similares (S)",11112,"Desayunos, almuerzos, cenas y otras comidas preparadas para",111121,"Desayunos, almuerzos, cenas y otras comidas preparadas para",4565,Papa frita con calamar,18,normal,1,,17,33
11,RESTAURANTES Y HOTELES,111,SERVICIOS DE SUMINISTRO DE COMIDAS POR CONTRATO,1111,"Restaurantes, cafés y establecimientos similares (S)",11112,"Desayunos, almuerzos, cenas y otras comidas preparadas para",111121,"Desayunos, almuerzos, cenas y otras comidas preparadas para",4566,Puré de papa pollo asado,18,normal,1,,17,33
11,RESTAURANTES Y HOTELES,111,SERVICIOS DE SUMINISTRO DE COMIDAS POR CONTRATO,1111,"Restaurantes, cafés y establecimientos similares (S)",11112,"Desayunos, almuerzos, cenas y otras comidas preparadas para",111121,"Desayunos, almuerzos, cenas y otras comidas preparadas para",4567,Papa frita con carne de cerdo frita,18,normal,1,,17,33
11,RESTAURANTES Y HOTELES,111,SERVICIOS DE SUMINISTRO DE COMIDAS POR CONTRATO,1111,"Restaurantes, cafés y establecimientos similares (S)",11112,"Desayunos, almuerzos, cenas y otras comidas preparadas para",111121,"Desayunos, almuerzos, cenas y otras comidas preparadas para",4568,Jugo de pera con galleta de avena,18,normal,1,,17,33
11,RESTAURANTES Y HOTELES,111,SERVICIOS DE SUMINISTRO DE COMIDAS POR CONTRATO,1111,"Restaurantes, cafés y establecimientos similares (S)",11112,"Desayunos, almuerzos, cenas y otras comidas preparadas para",111121,"Desayunos, almuerzos, cenas y otras comidas preparadas para",4569,Yogurt con galleta,18,normal,1,,17,33
11,RESTAURANTES Y HOTELES,111,SERVICIOS DE SUMINISTRO DE COMIDAS POR CONTRATO,1111,"Restaurantes, cafés y establecimientos similares (S)",11112,"Desayunos, almuerzos, cenas y otras comidas preparadas para",111121,"Desayunos, almuerzos, cenas y otras comidas preparadas para",4570,Arroz blanco pollo guisado espag1uetis,18,normal,1,,17,33
11,RESTAURANTES Y HOTELES,111,SERVICIOS DE SUMINISTRO DE COMIDAS POR CONTRATO,1111,"Restaurantes, cafés y establecimientos similares (S)",11112,"Desayunos, almuerzos, cenas y otras comidas preparadas para",111121,"Desayunos, almuerzos, cenas y otras comidas preparadas para",4571,Papa frita con lambí,18,normal,1,,17,33
11,RESTAURANTES Y HOTELES,111,SERVICIOS DE SUMINISTRO DE COMIDAS POR CONTRATO,1111,"Restaurantes, cafés y establecimientos similares (S)",11112,"Desayunos, almuerzos, cenas y otras comidas preparadas para",111121,"Desayunos, almuerzos, cenas y otras comidas preparadas para",4572,"Plátano verde fritos , cerdo frito , chorizo frito",18,normal,1,,17,33
11,RESTAURANTES Y HOTELES,111,SERVICIOS DE SUMINISTRO DE COMIDAS POR CONTRATO,1111,"Restaurantes, cafés y establecimientos similares (S)",11112,"Desayunos, almuerzos, cenas y otras comidas preparadas para",111121,"Desayunos, almuerzos, cenas y otras comidas preparadas para",4573,"Pollo frito, longaniza con yuca y espag1uetis",18,normal,1,,17,33
11,RESTAURANTES Y HOTELES,111,SERVICIOS DE SUMINISTRO DE COMIDAS POR CONTRATO,1111,"Restaurantes, cafés y establecimientos similares (S)",11112,"Desayunos, almuerzos, cenas y otras comidas preparadas para",111121,"Desayunos, almuerzos, cenas y otras comidas preparadas para",4574,"Arroz blanco, guandules chivo guisado ensalada verde",18,normal,1,,17,33
11,RESTAURANTES Y HOTELES,111,SERVICIOS DE SUMINISTRO DE COMIDAS POR CONTRATO,1111,"Restaurantes, cafés y establecimientos similares (S)",11112,"Desayunos, almuerzos, cenas y otras comidas preparadas para",111121,"Desayunos, almuerzos, cenas y otras comidas preparadas para",4575,"Arroz blanco habichuela, pollo guisado ensalada de codito con tuna",18,normal,1,,17,33
1,ALIMENTOS Y BEBIDAS NO ALCOHOLICAS,11,ALIMENTOS,111,Pan y cereales (ND),1111,Productos de Panadería,11113,Otros productos de panadería,4576,Churros con dulce de leche,18,normal,1,,4,7
11,RESTAURANTES Y HOTELES,111,SERVICIOS DE SUMINISTRO DE COMIDAS POR CONTRATO,1111,"Restaurantes, cafés y establecimientos similares (S)",11112,"Desayunos, almuerzos, cenas y otras comidas preparadas para",111121,"Desayunos, almuerzos, cenas y otras comidas preparadas para",4577,"Arroz, habichuela, pollo ensalada de zanahoria, remolacha y tayota",18,normal,1,,17,33
11,RESTAURANTES Y HOTELES,111,SERVICIOS DE SUMINISTRO DE COMIDAS POR CONTRATO,1111,"Restaurantes, cafés y establecimientos similares (S)",11112,"Desayunos, almuerzos, cenas y otras comidas preparadas para",111121,"Desayunos, almuerzos, cenas y otras comidas preparadas para",4578,Guineo hervido con cebolla,18,normal,1,,17,33
11,RESTAURANTES Y HOTELES,111,SERVICIOS DE SUMINISTRO DE COMIDAS POR CONTRATO,1111,"Restaurantes, cafés y establecimientos similares (S)",11112,"Desayunos, almuerzos, cenas y otras comidas preparadas para",111121,"Desayunos, almuerzos, cenas y otras comidas preparadas para",4579,Moro de habichuela negra con carne de res,18,normal,1,,17,33
11,RESTAURANTES Y HOTELES,111,SERVICIOS DE SUMINISTRO DE COMIDAS POR CONTRATO,1111,"Restaurantes, cafés y establecimientos similares (S)",11112,"Desayunos, almuerzos, cenas y otras comidas preparadas para",111121,"Desayunos, almuerzos, cenas y otras comidas preparadas para",4580,Asopado de chuleta,18,normal,1,,17,33
11,RESTAURANTES Y HOTELES,111,SERVICIOS DE SUMINISTRO DE COMIDAS POR CONTRATO,1111,"Restaurantes, cafés y establecimientos similares (S)",11112,"Desayunos, almuerzos, cenas y otras comidas preparadas para",111121,"Desayunos, almuerzos, cenas y otras comidas preparadas para",4581,Plátano con berenjena guisada,18,normal,1,,17,33
11,RESTAURANTES Y HOTELES,111,SERVICIOS DE SUMINISTRO DE COMIDAS POR CONTRATO,1111,"Restaurantes, cafés y establecimientos similares (S)",11112,"Desayunos, almuerzos, cenas y otras comidas preparadas para",111121,"Desayunos, almuerzos, cenas y otras comidas preparadas para",4582,Corn flake con leche,18,normal,1,,17,33
11,RESTAURANTES Y HOTELES,111,SERVICIOS DE SUMINISTRO DE COMIDAS POR CONTRATO,1111,"Restaurantes, cafés y establecimientos similares (S)",11112,"Desayunos, almuerzos, cenas y otras comidas preparadas para",111121,"Desayunos, almuerzos, cenas y otras comidas preparadas para",4583,Salchicha con pan tostado,18,normal,1,,17,33
11,RESTAURANTES Y HOTELES,111,SERVICIOS DE SUMINISTRO DE COMIDAS POR CONTRATO,1111,"Restaurantes, cafés y establecimientos similares (S)",11112,"Desayunos, almuerzos, cenas y otras comidas preparadas para",111121,"Desayunos, almuerzos, cenas y otras comidas preparadas para",4584,"Pechuga a la plancha, lechuga y ensalada rusa",18,normal,1,,17,33
11,RESTAURANTES Y HOTELES,111,SERVICIOS DE SUMINISTRO DE COMIDAS POR CONTRATO,1111,"Restaurantes, cafés y establecimientos similares (S)",11112,"Desayunos, almuerzos, cenas y otras comidas preparadas para",111121,"Desayunos, almuerzos, cenas y otras comidas preparadas para",4585,Puré de papa y huevo revuelto,18,normal,1,,17,33
